uid,SeanceRef,SessionRef,dateSeance,dateSeanceJour,numSeanceJour,numSeance,typeAssemblee,legislature,session,nomFichierJo,presidentSeance,point_structure_complete,point_nb_niveaux,point_niveau_1,point_niveau_2,point_niveau_3,point_niveau_last,point_niveau_last_known,point_type,point_bibard,point_art,valeur_ptsodj,ordinal_prise,ordre_absolu_seance,id_acteur,id_mandat,code_grammaire,code_style,code_parole,id_syceron,roledebat,nom_orateur,qualite_orateur,id_orateur,stime,texte
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,891,PA721674,PM764881,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706947,,Mme Stéphanie Atger,,721674.0,,"L’article 5 vise à favoriser le retour des jeunes docteurs en médecine en Martinique, notamment ceux spécialisés en médecine gériatrique. Si cette demande apparaît comme légitime, elle l’est pour l’ensemble des territoires de France. En effet, les sujets de l’installation et de l’accès au soin sont prégnants sur l’ensemble du territoire national. Structurels, ils ont été très tôt identifiés par le Gouvernement, qui a, lui, aux côtés de notre majorité, mis fin au numerus clausus. Par ailleurs, les ultramarins qui veulent retourner dans leur territoire d’origine peuvent bénéficier du contrat d’engagement de service public lorsqu’ils désirent s’installer dans les zones sous-denses."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,892,PA721674,PM764881,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706948,,Mme Stéphanie Atger,,721674.0,,"L’article 6 vise à étendre, à titre expérimental, l’éligibilité de l’emploi franc à des publics issus d’un parcours d’insertion sur le territoire de la Martinique, ainsi qu’à renforcer le dispositif qui existe au sein du régiment du service militaire adapté (RSMA) de Martinique dans son rôle en matière d’apprentissage et de service aux seniors. Comme vous le savez, la Martinique fait partie des territoires dont le dispositif des emplois francs a été étendu à tous les quartiers prioritaires depuis le 1er avril 2019. S’agissant de l’accompagnement de la dépendance par le RSMA, il semble que l’ensemble des places ne soient pas pourvues, et nous développons en parallèle de nouveaux services civiques dont certains pourront utilement se déployer pour le soutien à l’autonomie."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,896,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706952,,M. Brahim Hammouche,,720326.0,,"En effet, comme l’explique la rapporteure, la Martinique était en 2000 le département le plus jeune de France et devrait, à l’horizon 2050, devenir le plus vieux de notre République du fait de l’effet dit de longévité. Le basculement démographique qui se profile nécessite une réelle anticipation et une prise de conscience des pouvoirs publics. En cela, nous rejoignons Mme la rapporteure. Les personnes âgées aux Antilles, et spécialement en Martinique, sont plus en proie à la précarité financière, mais également à l’isolement familial, mais aussi médical – autant de facteurs de vieillissement précipité."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,897,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706953,,M. Brahim Hammouche,,720326.0,,"C’est à la lumière de ces constats et à la suite de la remise du rapport Libault en 2019 que cette proposition de résolution a été rédigée et déposée sur le bureau de l’Assemblée en mars 2020. Ce texte et les suggestions qu’il formule s’inscrivent dans un contexte et une logique calendaire qui auraient dû nous amener à débattre et à légiférer sur une loi relative au grand âge et à l’autonomie. Malheureusement, nous n’aurons pas l’occasion de nous atteler à cette tâche au cours de cette législature, en raison des contraintes d’agenda et des arbitrages du Gouvernement.Néanmoins, et malgré tous les obstacles rencontrés, de nombreux chantiers ont été ouverts et plusieurs mesures d’importance ont d’ores et déjà été prises. Elles répondent ainsi partiellement à plusieurs initiatives proposées par les articles de cette résolution. Nous profitons d’ailleurs de l’occasion pour saluer l’action déterminée de Mme la ministre Brigitte Bourguignon, qui œuvre depuis deux ans au sein de son ministère à faire avancer la politique publique de l’autonomie – certes à petits pas, mais avec des résultats notables."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,898,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706954,,M. Brahim Hammouche,,720326.0,,"Ainsi, à travers différents véhicules législatifs, les solutions ici proposées ont été soumises au débat parlementaire et votées. Je pense notamment au Ségur de la santé, qui a renforcé les moyens dévolus à l’investissement hospitalier dans les outre-mer à hauteur de 20 millions d’euros pour la seule année 2021. À cela s’ajoute le financement des frais d’ingénierie pour les EHPAD et les établissements médico-sociaux."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,899,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2716921,,M. Brahim Hammouche,,720326.0,,"La création de la cinquième branche dès l’été 2020 et sa structuration financière autour de la CNSA, selon l’article 33 du PLFSS pour 2021, ont permis d’éclaircir l’horizon quant à la prise en charge de la perte d’autonomie. L’outre-mer ne sera pas délaissé, au contraire, puisque qu’il bénéficiera de dotations spécifiques liées justement au constat dressé dans l’exposé des motifs de cette proposition de résolution. La promesse de la protection sociale universelle portée par ce Ségur concerne aussi les outre-mer."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,900,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706955,,M. Brahim Hammouche,,720326.0,,"Le PLFSS pour 2022, qui a été voté en lecture définitive lundi dernier dans cet hémicycle, consacre de nouveaux financements à l’autonomie, particulièrement pour le maintien à domicile. La création du tarif plancher à 22 euros par heure d’intervention des services d’aides à domicile via l’allocation personnalisée d’autonomie sera pleinement effective en Martinique comme ailleurs, tout comme la dotation qualité supplémentaire, ajoutée par voie d’amendement en cours de discussion."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,901,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706956,,M. Brahim Hammouche,,720326.0,,"Par ailleurs, le projet de loi 3DS, dont l’examen débutera la semaine prochaine en séance publique, contient une mesure visant à favoriser le développement, en outre-mer, des solutions d’habitat intermédiaire adaptées à la situation des personnes en perte d’autonomie. Ces résidences d’autonomie à mi-chemin entre le logement individuel et l’EHPAD constituaient d’ailleurs une recommandation importante du rapport Libault. Notre approche domiciliaire ne sera pas une alternative low cost : elle sera pérenne et soutenable."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,902,PA720326,PM722930,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2716922,,M. Brahim Hammouche,,720326.0,,"Enfin, sur la question des emplois francs évoquée dans le texte, il nous semble cohérent d’attendre le terme de l’expérimentation en cours, qui doit s’achever l’an prochain, avant d’envisager sa généralisation."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,906,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706960,,Mme Michèle Victory,,340357.0,,"Comme cela vient d’être rappelé à plusieurs reprises, la Martinique, qui était un des départements les plus jeunes de France il y a vingt ans, est aujourd’hui, avec la Guadeloupe, l’un des territoires français où la proportion de personnes âgées est la plus forte. Les démographes sont unanimes : dans trente ans, une personne sur deux y sera âgée de 60 ans et plus, faisant ainsi de la Martinique le territoire le plus âgé de l’archipel France. Ainsi, selon l’INSEE, au 1er janvier 2014, la Martinique comptait 12 500 habitants de moins qu’en 2009, avec 383 910 habitants, soit une baisse annuelle moyenne de 0,6 %."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,907,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706961,,Mme Michèle Victory,,340357.0,,"Différentes raisons expliquent cette problématique, et d’abord la transition démographique que le territoire connaît depuis vingt ans. En effet, même s’il existe des difficultés au niveau du pouvoir d’achat et du système de soins, les populations vivent plus longtemps que leurs aînés : 80 ans en moyenne pour les hommes et 84 ans pour les femmes. S’ajoute à cela la chute du nombre de naissances, car les Martiniquaises ont moins d’enfants que leurs parents : on dénombre deux naissances par femme, contre six il y a cinquante ans."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,908,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706962,,Mme Michèle Victory,,340357.0,,"Une autre explication, historiquement malheureuse, concerne l’envoi vers l’Hexagone de jeunes de moins de 35 ans par le bureau pour le développement des migrations dans les départements d’outre-mer pendant vingt ans, depuis les années 1960. C’est autant de jeunes qui ont refait leur vie dans l’Hexagone plutôt qu’en Martinique. Les jeunes fonctionnaires ultramarins mutés dans l’Hexagone peinent à revenir dans leur territoire d’origine, alors qu’ils doivent pouvoir le faire sans difficulté du fait de leur centre d’intérêts matériels et moraux. Notons à ce sujet la question de la prise en charge des aînés lorsque les familles demeurent dans l’Hexagone et celle des nombreux dossiers de mutation des administrés martiniquais qui ne trouvent pas d’issue favorable de la part des administrations."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,909,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706963,,Mme Michèle Victory,,340357.0,,"Enfin, la Martinique fait face à une fuite de jeunes talents. Ils sont nombreux à s’installer durablement dans l’Hexagone pour exercer une activité après leurs études supérieures afin d’avoir de meilleures chances de promotion sociale, ce qui conduit à un déficit migratoire et à une modification de la structure de la population. Quid des difficultés des jeunes à revenir dans leur territoire, quand on voit leurs difficultés pour se faire recruter ou se faire correctement rémunérer à leur retour au pays ?"
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,910,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706964,,Mme Michèle Victory,,340357.0,,"Par ailleurs, les difficultés économiques imposées par le vieillissement de la population sont exposées par les chiffres inscrits dans la proposition de résolution. Un retraité sur quatre perçoit le minimum vieillesse ; un retraité sur trois âgé de plus de 65 ans vit seul et potentiellement isolé ; plus de la moitié des retraités martiniquais vit en dessous du seuil de pauvreté, qui est de 615 euros en Martinique, contre 997 euros en France hexagonale. Cette situation risque de s’aggraver dans les prochaines années avec l’augmentation du nombre des personnes âgées, seules les entreprises de la Silver économie en tirant avantage."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1, (n[[o]] 4589),,2,16,911,PA340357,PM747435,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2706965,,Mme Michèle Victory,,340357.0,,"Madame la ministre déléguée, voici quelques propositions qui permettent de lutter contre le déclin démographique et ses effets sur la Martinique : faciliter le retour des jeunes Antillais, avec une grande vigilance sur les problèmes de discrimination à l’embauche et une réelle prise en compte des CIMM des fonctionnaires ; accorder des prestations familiales dès le premier enfant, le temps de réguler les questions démographiques ; avoir un meilleur pilotage statistique des politiques publiques pour améliorer les leviers de lutte contre le déclin démographique, les chiffres les plus récents remontant souvent à six ans ; mieux accompagner nos aînés martiniquais après leur retraite ; élargir les compétences et les moyens de l’Agence de l’outre-mer pour la mobilité (LADOM) pour appuyer les retours volontaires des jeunes ultramarins ; enfin, aller vers les chemins de la réparation sur des dossiers comme la pollution au chlordécone ou encore la lutte contre la vie chère et la redynamisation du territoire."
CRSANR5L15S2022O1N081,RUANR5L15S2022IDS25423,SCR5A2022O1,20211202090000000,jeudi 02 décembre 2021,1,81,AN,15,Session ordinaire 2021-2022,20210081,Présidence de M. Hugues Renson,Ordre du jour de la prochaine séance,1,Ordre du jour de la prochaine séance,,,Ordre du jour de la prochaine séance,Ordre du jour de la prochaine séance,FIN_SEAN_1_2,,,3,16,917,PA721824,PM723394,FIN_SEAN_2_1,NORMAL,,2706971,president,M. le président,,721824.0,,La séance est levée.
CRSANR5L15S2022O1N083,RUANR5L15S2022IDS25428,SCR5A2022O1,20211202213000000,jeudi 02 décembre 2021,3,83,AN,15,Session ordinaire 2021-2022,20210083,Présidence de Mme Laetitia Saint-Paul,Article 3 bis,2,Article 3 bis,,,,Article 3 bis,DISC_ARTICLES_3_1, (n[[o]] 4713), 3 bis,1,2,76,PA608292,PM723076,PAROLE_GENERIQUE,NORMAL,,2707507,,Mme Jeanine Dubié,rapporteure,608292.0,,"Madame la secrétaire d’État, vous semblez oublier que l’AAH est attribuée après une évaluation médicale qui apprécie le taux d’incapacité, le seuil étant fixé à 80 %. Si le taux est compris entre 50 % et 79 %, l’allocation est versée seulement si le handicap restreint substantiellement et durablement l’accès à l’emploi. L’AAH est donc bien un revenu de substitution destiné à une personne qui ne peut exercer une activité professionnelle.Vous vous retranchez derrière la solidarité familiale mais cet argument ne tient pas. L’article L. 821-3 du code de la sécurité sociale, relatif à l’AAH, n’évoque pas les ressources du foyer mais uniquement celles du « conjoint, concubin ou partenaire d’un pacte civil de solidarité ». C’est pour cela que l’on parle de conjugalisation. Si l’AAH relevait de la solidarité familiale, on prendrait en compte les ressources des parents. Or ce n’est pas le cas ; par conséquent, votre argument ne tient pas.Nous arrivons à la fin de l’examen de ce texte. Nous regrettons tous profondément…"
CRSANR5L15S2022O1N083,RUANR5L15S2022IDS25428,SCR5A2022O1,20211202213000000,jeudi 02 décembre 2021,3,83,AN,15,Session ordinaire 2021-2022,20210083,Présidence de Mme Laetitia Saint-Paul,Présentation,1,Présentation,,,Présentation,Présentation,PRESENTATION_1_0,,,2,6,226,PA267306,PM723054,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2707209,,M. André Chassaigne,rapporteur,267306.0,,"Les experts sont unanimes pour constater que les investissements nécessaires sont gigantesques. La Cour des comptes européenne a évoqué un montant de 1 000 milliards d’euros d’investissements par an, publics et privés, sur la période allant de 2021 à 2050, pour seulement atteindre la neutralité carbone dans l’Union européenne. Une partie de ces investissements devra être réalisée par le secteur privé tandis que d’autres devront l’être par le secteur public. La clause dérogatoire générale du pacte jusqu’en 2023 et le plan de relance européen jusqu’en 2026 permettent d’augmenter les investissements publics. Mais après ? Ces investissements, il faudra pourtant les faire, car leur coût sera toujours bien moins élevé que celui de l’inaction.Selon les dernières prévisions de la Commission européenne, une dizaine de pays de l’Union devraient avoir en 2023 un déficit supérieur à 3 % du PIB, et la moitié devraient dépasser le plafond de 60 % de dette. L’application stricte des règles du pacte de stabilité ne sera pas tenable pour les pays les plus endettés, sinon au prix d’une cure d’austérité mortifère.Le niveau de la dette publique ne doit pas se transformer en fétichisme politique, alors même – Hubert Wulfranc l’a rappelé – que sa soutenabilité ne dépend pas de son niveau, mais de sa charge dans le PIB,…"
CRSANR5L15S2022O1N087,RUANR5L15S2022IDS25439,SCR5A2022O1,20211207150000000,mardi 07 décembre 2021,2,87,AN,15,Session ordinaire 2021-2022,20210087,Présidence de M. Richard Ferrand,Article 4 bis B,2,Article 4 bis B,,,,Article 4 bis B,DISC_ARTICLES_3_1, (n[[o]] 4406), 4 bis B,3,21,1175,PA642847,PM722954,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2714014,,M. Thibault Bazin,,642847.0,,"À écouter notre collègue Rudigoz, il faudrait changer le cadre légal en fonction de ceux qui gouvernent, ce qui n’est pas une bonne démarche."
CRSANR5L15S2022O1N087,RUANR5L15S2022IDS25439,SCR5A2022O1,20211207150000000,mardi 07 décembre 2021,2,87,AN,15,Session ordinaire 2021-2022,20210087,Présidence de M. Richard Ferrand,Article 4 bis B,2,Article 4 bis B,,,,Article 4 bis B,DISC_ARTICLES_3_1, (n[[o]] 4406), 4 bis B,3,21,1179,PA1592,PM723060,PAROLE_GENERIQUE,NORMAL,PRESIDE_DISCOURS_1_10,2714018,,M. le président,,1592.0,,Certains amendements sont-ils retirés ?
CRSANR5L15S2022O1N088,RUANR5L15S2022IDS25440,SCR5A2022O1,20211207213000000,mardi 07 décembre 2021,3,88,AN,15,Session ordinaire 2021-2022,20210088,Présidence de Mme Annie Genevard,Article 4 bis,2,Article 4 bis,,,,Article 4 bis,DISC_ARTICLES_3_30, (n[[o]] 4721), 4 bis,1,5,228,PA643127,PM722636,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2713852,,M. Bruno Questel,rapporteur,643127.0,,"Contraire au principe même de l’intercommunalité, le dispositif que vous proposez appelle trois critiques possibles : il risque de complexifier les relations entre l’administration et les administrés dans la mesure où une même compétence pourrait être exercée, sur un même territoire, à des échelons différents ; sur le plan de la gouvernance, tous les élus ne voteraient plus sur l’ensemble des sujets, ce qui porterait atteinte à l’homogénéité de la conduite des affaires de l’établissement public concerné ; enfin, il introduirait une complexité accrue en matière de gestion et d’organisation pour l’EPCI à fiscalité propre et pour les communes concernées. Avis défavorable."
CRSANR5L15S2022O1N090,RUANR5L15S2022IDS25442,SCR5A2022O1,20211208213000000,mercredi 08 décembre 2021,2,90,AN,15,Session ordinaire 2021-2022,20210090,Présidence de Mme Annie Genevard,Article 56 (appelé par priorité),1,Article 56 (appelé par priorité),,,Article 56 (appelé par priorité),Article 56 (appelé par priorité),DISC_ARTICLES_2_4, (n[[o]] 4721), 56,1,2,58,PA718926,PM722502,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2729036,,M. Pierre Dharréville,,718926.0,,"Les territoires sont des lieux d’élaboration et de construction d’une politique commune. Nous courons là le risque d’affaiblir des coopérations existantes. Vous nous indiquez vouloir déconcentrer un certain nombre de services tout en recentralisant par ailleurs, puisque vous supprimez l’échelon du conseil de territoire, ce qui risque de revenir, au bout du compte, à renforcer le pouvoir administratif au détriment de la vie démocratique et de sa vitalité. Nous ne voulons pas être administrés : nous voulons pouvoir faire vivre la démocratie locale pleinement.Reste enfin la question des moyens financiers. Elle n’est pas réglée, ce qui laisse planer un doute sur les décisions que notre assemblée va prendre aujourd’hui, et elle inquiète beaucoup, que l’on pense à la vieille idée consistant à puiser toujours un peu plus loin dans les ressources des communes ou à la décision de faire présider la CLECT par le président de la chambre régionale des comptes, symbole assez éloquent d’une forme de reprise en main administrative de questions qui sont pourtant d’ordre politique.Il ne s’agit donc pas pour nous d’un compromis, mais plutôt d’une déception. Vous pourriez mieux écouter encore les élus de notre territoire. La perspective n’est pas claire : où allons-nous ? Quel est le plan ? Certains parlent d’en finir avec le statut d’établissement public de coopération intercommunale de la métropole pour en faire une collectivité surplombante par rapport aux communes. À mes yeux, ce n’est pas la bonne direction. Il faut réparer avant toute chose. Je pense que c’est possible, et je ferai au cours de ce débat des propositions pour rendre l’amendement que vous avez mis sur la table plus acceptable et plus opérant."
CRSANR5L15S2022O1N091,RUANR5L15S2022IDS25443,SCR5A2022O1,20211209090000000,jeudi 09 décembre 2021,1,91,AN,15,Session ordinaire 2021-2022,20210091,Présidence de M. Hugues Renson,Présentation,1,Présentation,,,Présentation,Présentation,PRESENTATION_1_0,,,1,2,59,PA720446,PM722966,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2716090,,Mme Brigitte Liso,rapporteure suppléante,720446.0,,"Deuxièmement, afin d’éviter le caractère trop intrusif et stigmatisant de l’aide du MES, l’accord introduit un nouvel outil : la ligne de crédit assortie de conditions. Les conditions d’octroi en seront assouplies mais les conditions d’éligibilité seront renforcées : les États qui en font la demande n’auront plus à signer un protocole d’accord mais devront respecter ex ante des critères attestant que leur situation macroéconomique et financière est saine.Troisièmement, l’accord procède à des modifications de gouvernance visant à renforcer les compétences et l’indépendance du MES. Il s’agit en effet de pérenniser le Mécanisme en tant que dispositif intergouvernemental et de préciser son positionnement par rapport aux institutions européennes."
CRSANR5L15S2022O1N091,RUANR5L15S2022IDS25443,SCR5A2022O1,20211209090000000,jeudi 09 décembre 2021,1,91,AN,15,Session ordinaire 2021-2022,20210091,Présidence de M. Hugues Renson,Article 8,2,Article 8,,,,Article 8,DISC_ARTICLES_3_1, (n[[o]] 4721), 8,3,8,384,PA722202,PM723502,PAROLE_GENERIQUE,NORMAL,,2717499,,M. Sébastien Jumel,,722202.0,,"Cette préoccupation milite pour un amendement de suppression. Je suis, pour ma part, toujours très réservé lorsque l’État se décharge d’une responsabilité, car cela me semble cacher sa volonté de ne pas assumer ses responsabilités, notamment financières, en matière de financement des infrastructures."
CRSANR5L15S2022O1N096,RUANR5L15S2022IDS25497,SCR5A2022O1,20211213160000000,lundi 13 décembre 2021,1,96,AN,15,Session ordinaire 2021-2022,20210096,Présidence de M. Marc Le Fur,Présentation,1,Présentation,,,Présentation,Présentation,PRESENTATION_1_0,,,3,13,407,PA722252,PM723518,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2723927,,"Mme Marie-Pierre Rixain,",rapporteure de la commission mixte paritaire,722252.0,,"C’est mettre fin aux vies non vécues, empêchées, que l’on retrouve, comme l’écrivait Virginia Woolf, « dans les couloirs sombres de l’histoire où se devinent à grand-peine les silhouettes vacillantes de générations de femmes », et permettre à chacune d’entre nous d’être reconnue comme un sujet économique à part entière.C’est tout le sens de la proposition de loi que j’ai déposée le 8 mars dernier, que nous avons votée à l’unanimité en première lecture et que nos collègues sénateurs n’ont pas manqué d’enrichir. À l’heure de nous pencher sur les conclusions de la commission mixte paritaire, j’en profite pour saluer vos apports, chers collègues, avec une attention particulière pour le président Christophe Castaner dont les convictions sincères et le soutien constant ont été décisifs dans l’aboutissement de ce texte.Cette proposition de loi nous donne l’occasion de nous doter d’outils devant permettre de construire, avec les femmes, la France de 2030, de construire, avec elles, les réponses aux défis non seulement technologiques, industriels et scientifiques, mais également sociaux et humains. Ainsi les premiers articles de ce texte visent à défaire les obstacles qui empêchent les femmes dans une situation précaire, souvent des mères célibataires, de retrouver un emploi. Le Sénat et l’Assemblée se sont également accordés sur des avancées majeures, à l’article 5, pour en finir avec la division sexuée du travail.En matière d’égalité professionnelle, je me réjouis que le Sénat ait aussi fait le choix de consolider, à l’article 6, l’index de l’égalité professionnelle, un outil qui a fait ses preuves depuis son introduction en 2018. Sur l’article 7 – sans doute l’article le plus commenté –, l’enjeu était fort. Je me réjouis que le Sénat nous ait suivis quant à l’application de la mesure sur deux ensembles bien distincts : les cadres dirigeants, d’une part, et les membres des instances dirigeantes, d’autre part. Nous devrons compter d’ici à cinq ans au moins 30 % de femmes dans chacun de ces groupes, puis 40 % d’ici à huit ans."
CRSANR5L15S2022O1N098,RUANR5L15S2022IDS25499,SCR5A2022O1,20211214150000000,mardi 14 décembre 2021,1,98,AN,15,Session ordinaire 2021-2022,20210098,Présidence de M. Richard Ferrand,Article 23,3,Article 23,,,,Article 23,DISC_ARTICLES_4_50, (n[[o]] 4721), 23,2,19,1032,PA783468,PM783490,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2733022,,Mme Lamia El Aaraje,,783468.0,,"Vous savez comme moi que quand bien même des dispositifs sont prévus par la loi, s’ils ne sont pas accompagnés, s’il n’y a pas de pédagogie ni de dispositif qui favorise cet accès à ce droit fondamental, ils ne sont pas appliqués. Monsieur Lioger, adressez votre question au pouvoir exécutif, afin qu’il se tourne vers la préfecture de région qui vous renseignera de façon correcte. Ce n’est pas aux élus locaux d’appliquer cette disposition.Ma position n’est pas polémique. Comme je l’ai dit, nous apprécions ce transfert de compétences qui permettra aux collectivités territoriales de s’atteler à cette tâche et de faire appliquer la loi tout en mettant à disposition un certain nombre d’informations, comme nous le faisons déjà par ailleurs. Toutefois je regrette qu’il n’y ait pas de mécanisme de compensation financière. En l’occurrence, la Ville de Paris va obtenir une compétence sans obtenir de financements."
